,S2,Date,S1
140,43.14221,2003-05-21,133.6041812085498
141,28.199865,2003-05-22,86.8583751147393
142,25.995496,2003-05-23,79.92958842424254
143,14.730997,2003-05-24,44.39203449742409
144,4.133056,2003-05-25,10.75744084381268
145,2.1377875,2003-05-26,4.4033942391913925
146,2.2518029,2003-05-27,4.766667868927518
147,3.8580687,2003-05-28,9.882136233655375
148,9.6342957,2003-05-29,28.240869908338514
149,11.430037,2003-05-30,33.936589371522054
150,8.5829423,2003-05-31,24.90361196707421
151,3.0414183,2003-06-01,7.281909310487837
152,1.910228,2003-06-02,3.6782815598142258
153,5.2897072,2003-06-03,14.437717112885702
154,10.781013,2003-06-04,31.878661831691208
155,22.294716,2003-06-05,68.27841711188195
156,13.973449,2003-06-06,41.99424300410725
157,13.214591,2003-06-07,39.59131220555819
158,18.227408,2003-06-08,55.44604379169575
159,31.446878,2003-06-09,97.04913433850979
160,20.3927,2003-06-10,62.281102381927695
161,78.982443,2003-06-11,244.15677842199034
162,28.75809,2003-06-12,88.61166087748751
163,15.255657,2003-06-13,46.05210827286889
164,8.3607019,2003-06-14,24.197921282470162
165,10.524627,2003-06-15,31.065511924797637
166,6.8153861,2003-06-16,19.28864855977477
167,2.6696454,2003-06-17,6.097797692022569
168,1.379433,2003-06-18,1.9865691954409175
169,2.8465799,2003-06-19,6.661370925903594
170,3.0050471,2003-06-20,7.166076103319167
171,4.0681968,2003-06-21,10.551001044191946
172,3.3232734,2003-06-22,8.179470166377195
173,2.9569283,2003-06-23,7.0128262101248655
174,5.154999,2003-06-24,14.00921627912241
175,8.9686101,2003-06-25,26.128039283090196
176,6.395501,2003-06-26,17.954014764378886
177,6.230381,2003-06-27,17.429086092000677
178,4.6839837,2003-06-28,12.51069124564027
179,3.5582882,2003-06-29,8.927764392070031
180,2.1436071,2003-06-30,4.4219370777793845
181,2.2477361,2003-07-01,4.753710696390998
182,4.8996733,2003-07-02,13.196950580185947
183,20.828194,2003-07-03,63.65482515874821
184,40.916339,2003-07-04,126.66516310452222
185,36.882699,2003-07-05,114.06874926700364
186,19.528414,2003-07-06,59.55382833548013
187,13.382098,2003-07-07,40.121810121476194
188,12.489792,2003-07-08,37.29530169326327
189,18.964361,2003-07-09,57.77325117182683
190,7.6994867,2003-07-10,22.097828669755977
191,3.0362746,2003-07-11,7.265528046549697
192,5.4014388,2003-07-12,14.793106638819848
193,13.692837,2003-07-13,41.10579833261891
194,28.173122,2003-07-14,86.77436659477777
195,18.250846,2003-07-15,55.520072556626225
196,38.820842,2003-07-16,120.12476475522622
197,57.68447,2003-07-17,178.72839795511354
198,23.437549,2003-07-18,71.87892230837205
199,4.4811886,2003-07-19,11.865385100219488
200,8.9554221,2003-07-20,26.086173945078443
201,24.542114,2003-07-21,75.35672195062963
202,42.30762,2003-07-22,131.00339928011402
203,53.774077,2003-07-23,166.63043238524213
204,51.64575,2003-07-24,160.03472939310808
205,15.597588,2003-07-25,47.13375457066299
206,11.697765,2003-07-26,34.78529046462429
207,14.437647,2003-07-27,43.46364035307335
208,10.893024,2003-07-28,32.23387859769308
209,5.8192504,2003-07-29,16.12186713978381
210,9.0446117,2003-07-30,26.369300698021803
211,7.0372263,2003-07-31,19.993660126738696
212,5.152255,2003-08-01,14.000487410899298
213,2.7646247,2003-08-02,6.400333260846384
214,5.0684787,2003-08-03,13.733982511413261
215,6.6120997,2003-08-04,18.64252668648506
216,6.4089027,2003-08-05,17.996617693933715
217,5.5761537,2003-08-06,15.34878668569972
218,9.6077977,2003-08-07,28.1567820782679
219,23.083512,2003-08-08,70.76376665160412
220,36.076765,2003-08-09,111.54858066547806
221,36.65222,2003-08-10,113.34815215863384
222,21.382932,2003-08-11,65.40421737681267
223,22.983298,2003-08-12,70.44807050999799
224,12.021929,2003-08-13,35.81272882873759
225,9.2466209,2003-08-14,27.01051539075546
226,5.8048796,2003-08-15,16.07616888414467
227,2.2200774,2003-08-16,4.665586956078448
228,4.146937,2003-08-17,10.801621618349634
229,6.1840617,2003-08-18,17.281825166773938
230,14.353174,2003-08-19,43.19627264614117
231,21.027903,2003-08-20,64.28467800394255
232,22.279884,2003-08-21,68.2316739530642
233,34.378763,2003-08-22,106.23523256516741
234,30.620313,2003-08-23,94.45668404536809
235,17.707343,2003-08-24,53.80317811126082
236,47.336509,2003-08-25,146.65642001760014
237,65.835722,2003-08-26,203.86189263825133
238,93.368917,2003-08-27,287.909752203879
239,95.242327,2003-08-28,293.58099156730765
240,160.36978,2003-08-29,486.97159752911665
241,79.642313,2003-08-30,246.171428427556
242,47.725576,2003-08-31,147.86561895877935
243,39.995557,2003-09-01,123.79218100447186
244,37.385025,2003-09-02,115.6389637316965
245,27.523457,2003-09-03,84.7331769362196
246,21.205851,2003-09-04,64.84584186706789
247,23.518621,2003-09-05,72.13425472772225
248,29.080825,2003-09-06,89.62506898054612
249,29.37504,2003-09-07,90.54876588054803
250,34.201912,2003-09-08,105.68154846806895
251,20.307821,2003-09-09,62.0133218560579
252,30.155111,2003-09-10,92.9970993323778
253,55.31481,2003-09-11,171.40029908312485
254,55.826092,2003-09-12,172.98224237954918
255,30.715053,2003-09-13,94.75388775978227
256,53.245428,2003-09-14,164.9928744272199
257,44.447294,2003-09-15,137.66872548292307
258,91.15694,2003-09-16,281.2057960875772
259,66.000458,2003-09-17,204.36865606012378
260,31.031756,2003-09-18,95.74728712865185
261,194.28074,2003-09-19,584.7695896366392
262,230.2504,2003-09-20,686.3360002343946
263,83.759803,2003-09-21,258.725570283912
264,72.317543,2003-09-22,223.76604059359246
265,30.303955,2003-09-23,93.46414231095099
266,44.33335,2003-09-24,137.31397621069448
267,23.098208,2003-09-25,70.81006082684246
268,22.555919,2003-09-26,69.10153810678996
269,39.267056,2003-09-27,121.51810863561592
270,25.343844,2003-09-28,77.87970586090583
271,18.251138,2003-09-29,55.520994830678234
272,28.837801,2003-09-30,88.86197512186409
273,17.080123,2003-10-01,51.82119294167798
274,18.432188,2003-10-02,56.09280799918547
275,11.591929,2003-10-03,34.44980381077064
276,6.5519597,2003-10-04,18.451365112180035
277,7.9919679,2003-10-05,23.026874366996005
278,32.831798,2003-10-06,101.39017462254327
279,76.067533,2003-10-07,235.24827184099968
280,58.175715,2003-10-08,180.24634500812394
281,20.632736,2003-10-09,63.038312699132504
282,22.499862,2003-10-10,68.92489732610498
283,19.727879,2003-10-11,60.18335907909615
284,15.521205,2003-10-12,46.89214616139705
285,14.278267,2003-10-13,42.959172235531184
286,8.9455098,2003-10-14,26.054707127099213
287,8.553905,2003-10-15,24.811413265370952
288,9.6688308,2003-10-16,28.350460572891937
289,19.43988,2003-10-17,59.27438450758674
290,28.151827,2003-10-18,86.70747114410663
291,49.11484,2003-10-19,152.1812437448509
292,67.534362,2003-10-20,209.08502703139075
293,44.752147,2003-10-21,138.61773401277006
294,83.483487,2003-10-22,257.88400430487707
295,29.616011,2003-10-23,91.3051903560657
296,21.235614,2003-10-24,64.93969496383345
297,18.647885,2003-10-25,56.773973514325945
298,17.142084,2003-10-26,52.0170169549019
299,31.694317,2003-10-27,97.82497626071586
300,34.815623,2003-10-28,107.60272001892325
301,63.588811,2003-10-29,196.94523491909433
302,19.018453,2003-10-30,57.944030167754484
303,27.909193,2003-10-31,85.94521298889586
304,25.821802,2003-11-01,79.3832759391902
305,17.217437,2003-11-02,52.25515665078857
306,26.466059,2003-11-03,81.40936899918555
307,27.909193,2003-11-04,85.94521298889586
308,41.560593,2003-11-05,128.67446514463307
309,34.312915,2003-11-06,106.02908233092309
310,28.069719,2003-11-07,86.44953230104932
311,26.07564,2003-11-08,80.1816444476764
312,43.431755,2003-11-09,134.50619179614637
313,55.586453,2003-11-10,172.24083823785026
314,77.30834,2003-11-11,239.04220089551578
315,44.22177,2003-11-12,136.96656522127697
316,19.90446,2003-11-13,60.74060842128835
317,24.456394,2003-11-14,75.08690193097407
318,36.709238,2003-11-15,113.52642858631401
319,29.256852,2003-11-16,90.17772902694131
320,13.374766,2003-11-17,40.09859054866663
321,8.272254,2003-11-18,23.917044679892904
322,14.316282,2003-11-19,43.07950094650131
323,38.715041,2003-11-20,119.79434109802891
324,15.676681,2003-11-21,47.38392441824416
325,8.0904653,2003-11-22,23.339711113773266
326,9.2758804,2003-11-23,27.103384635562154
327,14.948337,2003-11-24,45.079776408502894
328,16.802211,2003-11-25,50.942787284941986
329,25.591167,2003-11-26,78.65778884344418
330,69.469979,2003-11-27,215.03077046911784
331,13.610389,2003-11-28,40.844734180625395
332,22.860519,2003-11-29,70.06126603197706
333,44.705232,2003-11-30,138.47169788346676
334,46.198187,2003-12-01,143.11707737395986
335,46.406194,2003-12-02,143.76399284163224
336,29.128099,2003-12-03,89.77349720739123
337,30.043666,2003-12-04,92.64738197625232
338,29.320492,2003-12-05,90.37752206318697
339,33.943367,2003-12-06,104.87200013553456
340,31.915316,2003-12-07,98.51782656606468
341,26.785913,2003-12-08,82.41499648726638
342,25.725687,2003-12-09,79.08094706772914
343,18.077551,2003-12-10,54.972699060572765
344,17.396404,2003-12-11,52.82071061299481
345,23.64432,2003-12-12,72.53011534146115
346,17.988873,2003-12-13,54.692578684790895
347,18.728462,2003-12-14,57.02841298603124
348,26.100157,2003-12-15,80.25874916028653
349,11.57971,2003-12-16,34.41106989082008
350,13.229023,2003-12-17,39.63702053545407
351,24.639905,2003-12-18,75.66452225676143
352,34.154381,2003-12-19,105.53272948352688
353,67.056774,2003-12-20,207.6169987228907
354,74.4768,2003-12-21,230.38051206567687
355,17.039389,2003-12-22,51.692451975660845
356,11.598461,2003-12-23,34.47050997934429
357,7.9893297,2003-12-24,23.01849497240133
358,4.0760233,2003-12-25,10.575912330047261
359,2.7381311,2003-12-26,6.315945318933439
360,0.025706093,2003-12-27,-2.330134860635075
361,0.087447934,2003-12-28,-2.1331864008024937
362,0.129,2003-12-29,-2.000644406296542
363,0.22866667,2003-12-30,-1.6827416909037098
364,0.61933333,2003-12-31,-0.4368134484462525
365,82.045357,2004-01-01,253.50181465744805
366,88.612723,2004-01-02,273.4844616209926
367,259.02031,2004-01-03,765.9656319654403
368,171.35057,2004-01-04,518.857055556763
369,82.795443,2004-01-05,255.7878802455293
370,42.477663,2004-01-06,131.5333914140939
371,32.220285,2004-01-07,99.47379142633689
372,18.319796,2004-01-08,55.7378451702468
373,5.9427352,2004-01-09,16.514526482268124
374,8.7375941,2004-01-10,25.394635011129974
375,13.674127,2004-01-11,41.046555834946005
376,14.71599,2004-01-12,44.34454394466085
377,13.939519,2004-01-13,41.88682457164308
378,19.43893,2004-01-14,59.271385906705795
379,21.775856,2004-01-15,66.64300029747442
380,23.758692,2004-01-16,72.8902804355739
381,20.824084,2004-01-17,63.64186209978956
382,42.92667,2004-01-18,132.93262217662752
383,60.420738,2004-01-19,187.1781657297902
384,40.868332,2004-01-20,126.5154099995349
385,81.03874,2004-01-21,250.4323840296819
386,78.29654,2004-01-22,242.06185057441118
387,56.535184,2004-01-23,175.17547739118785
388,44.556224,2004-01-24,138.00784339503238
389,55.869603,2004-01-25,173.1168477158974
390,27.526584,2004-01-26,84.74300343655912
391,19.410132,2004-01-27,59.18048652735453
392,8.7421017,2004-01-28,25.408946126429168
393,7.4119701,2004-01-29,21.18440878581406
394,7.1708053,2004-01-30,20.418135278592754
395,10.537213,2004-01-31,31.105432137009632
396,22.666477,2004-02-01,69.44990067465493
397,21.826322,2004-02-02,66.80208661635206
398,26.284836,2004-02-03,80.83952184668497
399,25.828807,2004-02-04,79.40530948066508
400,38.284383,2004-02-05,118.44916778428619
401,14.682056,2004-02-06,44.237156330754296
402,9.9369503,2004-02-07,29.201217517279844
403,8.0951347,2004-02-08,23.354541139388328
404,16.291036,2004-02-09,49.326751510417374
405,11.481403,2004-02-10,34.099429820217786
406,11.403019,2004-02-11,33.85093510404398
407,9.4870438,2004-02-12,27.773570516576758
408,13.902881,2004-02-13,41.77083069541128
409,33.260407,2004-02-14,102.73298150260561
410,34.926274,2004-02-15,107.94903466990255
411,50.871424,2004-02-16,157.63314740858013
412,32.171016,2004-02-17,99.31936222966527
413,47.091237,2004-02-18,145.89399382189305
414,34.748384,2004-02-19,107.39226559206769
415,31.332339,2004-02-20,96.68996294801923
416,20.864682,2004-02-21,63.76990808869924
417,11.363337,2004-02-22,33.72513029451006
418,13.706149,2004-02-23,41.14794847945944
419,10.782028,2004-02-24,31.881880764704878
420,9.7471604,2004-02-25,28.599017243779894
421,3.8980718,2004-02-26,10.009477126091184
422,4.2813932,2004-02-27,11.229554777228843
423,4.7499207,2004-02-28,12.72049143709747
424,4.6042173,2004-02-29,12.25687825429521
425,4.0888306,2004-03-01,10.616676979223447
426,11.442201,2004-03-02,33.975152085226995
427,33.629147,2004-03-03,103.88796862903705
428,25.77974,2004-03-04,79.25097225671408
429,33.348802,2004-03-05,103.0098784256646
430,34.54049,2004-03-06,106.74151928350206
431,49.399346,2004-03-07,153.06462539643158
432,18.442253,2004-03-08,56.12459479315858
433,12.176762,2004-03-09,36.30340830111343
434,11.025248,2004-03-10,32.653168315553515
435,14.46587,2004-03-11,43.552966965957715
436,25.377676,2004-03-12,77.98614822495267
437,22.800298,2004-03-13,69.87153554101052
438,14.020804,2004-03-14,42.144160103403486
439,16.92025,2004-03-15,51.31589334181143
440,18.957325,2004-03-16,57.75103677618713
441,125.38392,2004-03-17,383.9938502446107
442,208.09009,2004-03-18,624.0266651986886
443,82.411237,2004-03-19,254.6170423195047
444,30.092108,2004-03-20,92.799396886205
445,23.308187,2004-03-21,71.47147933591565
446,16.230436,2004-03-22,49.13513992846491
447,11.909199,2004-03-23,35.45545146242381
448,10.991213,2004-03-24,32.54524430566057
449,4.9134742,2004-03-25,13.240858153970875
450,4.6505692,2004-03-26,12.40436919022084
451,4.9841204,2004-03-27,13.465613945147656
452,3.9520133,2004-03-28,10.181183414837347
453,3.901269,2004-03-29,10.01965457568768
454,3.0795059,2004-03-30,7.4032063769226735
455,4.6913632,2004-03-31,12.534171918063187
456,9.7748013,2004-04-01,28.686725238190636
457,15.88442,2004-04-02,48.040948017923625
458,14.72495,2004-04-03,44.37289844951349
459,12.722839,2004-04-04,38.03364436645917
460,12.665533,2004-04-05,37.85209540789197
461,34.067357,2004-04-06,105.2602482916169
462,59.120016,2004-04-07,183.163065459968
463,46.311854,2004-04-08,143.4705984815989
464,20.302323,2004-04-09,61.995976061199144
465,16.764034,2004-04-10,50.82210956538387
466,7.2929593,2004-04-11,20.806278154592295
467,9.2706629,2004-04-12,27.086824471583295
468,12.298085,2004-04-13,36.687862711065016
469,16.009568,2004-04-14,48.43672214858927
470,18.398276,2004-04-15,55.98570748168116
471,9.5723003,2004-04-16,28.044133966942994
472,8.8413119,2004-04-17,25.723918304680478
473,6.3536667,2004-04-18,17.821024885771028
474,6.0874417,2004-04-19,16.974633508990603
475,9.4953081,2004-04-20,27.799798010426358
476,15.006357,2004-04-21,45.26335876639026
477,15.808158,2004-04-22,47.79976010166766
478,21.192822,2004-04-23,64.80475641480956
479,14.15866,2004-04-24,42.58056446197525
480,10.909914,2004-04-25,32.28743941551183
481,6.3132245,2004-04-26,17.692457576747607
482,4.4880061,2004-04-27,11.887079946054536
483,9.1508609,2004-04-28,26.70656415697655
484,7.9388628,2004-04-29,22.85820076812261
485,7.7815467,2004-04-30,22.35850131296369
486,13.238146,2004-05-01,39.6659142728237
487,15.694244,2004-05-02,47.439474431320285
488,17.305092,2004-05-03,52.53216229157667
489,33.749537,2004-05-04,104.2650098093609
490,21.947952,2004-05-05,67.18548846130646
491,18.512924,2004-05-06,56.34777958862177
492,11.481986,2004-05-07,34.10127802018071
493,6.4194135,2004-05-08,18.030030467359673
494,2.8953665,2004-05-09,6.816756906383162
495,1.6849049,2004-05-10,2.960207065750962
496,1.3464472,2004-05-11,1.8814231357018687
497,1.4582634,2004-05-12,2.23784262449217
498,1.2141203,2004-05-13,1.4595969338163726
499,2.4172472,2004-05-14,5.293763357427032
500,2.8763176,2004-05-15,6.756086391155744
501,4.1557248,2004-05-16,10.829591463789983
502,7.5890327,2004-05-17,21.746941005798067
503,11.145723,2004-05-18,33.03517502766852
504,15.678347,2004-05-19,47.389193832531426
505,16.118595,2004-05-20,48.78149241436421
506,10.318388,2004-05-21,30.411325150377042
507,7.7644218,2004-05-22,22.30410313829701
508,3.1354217,2004-05-23,7.58127613635571
509,1.9097569,2004-05-24,3.676780318707093
510,2.1169809,2004-05-25,4.3370982382311425
511,2.6538444,2004-05-26,6.047465588358666
512,4.0655273,2004-05-27,10.542504159658346
513,9.0785157,2004-05-28,26.47692320409737
514,6.8644702,2004-05-29,19.444645900817893
515,12.831171,2004-05-30,38.37683137193422
516,11.296379,2004-05-31,33.512845557950044
517,18.552762,2004-06-01,56.47358745085958
518,96.66277,2004-06-02,297.8769595504261
519,102.89064,2004-06-03,316.6713436471707
520,204.27428,2004-06-04,613.2120232425631
521,98.943478,2004-06-05,304.7674176183904
522,136.94174,2004-06-06,418.24689391060315
523,43.071717,2004-06-07,133.38455464604178
524,50.340373,2004-06-08,155.9854878117551
525,27.237042,2004-06-09,83.83305514413112
526,47.332485,2004-06-10,146.6439122810202
527,92.800795,2004-06-11,286.18872050717994
528,23.247635,2004-06-12,71.28075276679577
529,15.883677,2004-06-13,48.038598237828324
530,19.992435,2004-06-14,61.018217364561075
531,20.04431,2004-06-15,61.18190492629816
532,14.365961,2004-06-16,43.23674590599224
533,14.476337,2004-06-17,43.58609497486518
534,18.840605,2004-06-18,57.382510347566516
535,34.509827,2004-06-19,106.64553216418388
536,13.554769,2004-06-20,40.66861184372588
537,11.224635,2004-06-21,33.285378622769265
538,4.8933237,2004-06-22,13.176749212587717
539,6.167253,2004-06-23,17.228385086256452
540,6.3587043,2004-06-24,17.837039412211706
541,7.7452655,2004-06-25,22.24325151155331
542,4.863846,2004-06-26,13.082964463993594
543,3.745769,2004-06-27,9.52464058047458
544,4.291471,2004-06-28,11.261628090364825
545,3.674755,2004-06-29,9.298562882242026
546,3.1640332,2004-06-30,7.67239038745323
547,8.2353231,2004-07-01,23.799762312640965
548,14.095538,2004-07-02,42.380746138447755
549,26.258701,2004-07-03,80.75733689930293
550,58.29299,2004-07-04,180.60866318356037
551,14.958189,2004-07-05,45.11094974781084
552,12.683017,2004-07-06,37.907486403911015
553,8.6871431,2004-07-07,25.23445645449535
554,8.880658,2004-07-08,25.848829454462773
555,10.629106,2004-07-09,31.3968896134901
556,7.9400957,2004-07-10,22.862116787684524
557,6.180386,2004-07-11,17.270139015920428
558,7.918222,2004-07-12,22.79263968704337
559,23.333938,2004-07-13,71.55258786693157
560,34.598976,2004-07-14,106.92459871847034
561,12.6185,2004-07-15,37.70308771557974
562,9.9918993,2004-07-16,29.37555819927575
563,4.3719292,2004-07-17,11.517685732128848
564,3.7622493,2004-07-18,9.577105445690894
565,7.1963953,2004-07-19,20.499449330067254
566,18.946144,2004-07-20,57.71573541260113
567,37.580874,2004-07-21,116.25104765292264
568,29.59742,2004-07-22,91.24683550075831
569,14.239121,2004-07-23,42.83526096905339
570,12.117942,2004-07-24,36.11700739116264
571,19.445579,2004-07-25,59.29237292375537
572,26.188692,2004-07-26,80.53717857656288
573,16.301052,2004-07-27,49.35842056359137
574,16.339536,2004-07-28,49.48009944858048
575,37.143013,2004-07-29,114.88251585168085
576,40.538812,2004-07-30,125.48739749803744
577,25.216728,2004-07-31,77.4797553768851
578,12.064497,2004-08-01,35.947634709369936
579,5.8349866,2004-08-02,16.171906874234306
580,13.572186,2004-08-03,40.723763851527224
581,46.493798,2004-08-04,144.03642470602895
582,69.660163,2004-08-05,215.6146205049943
583,99.861593,2004-08-06,307.5386857967667
584,114.73192,2004-08-07,352.2211894539314
585,314.0268,2004-08-08,914.2369797859822
586,751.30237,2004-08-09,1907.188363973275
587,867.30132,2004-08-10,2115.2191654730696
588,68.088202,2004-08-11,210.7869487722788
589,96.454648,2004-08-12,297.247735980181
590,69.206617,2004-08-13,214.2221666224107
591,34.829806,2004-08-14,107.64711104405454
592,141.67395,2004-08-15,432.204875675632
593,49.553803,2004-08-16,153.54415073486575
594,96.421871,2004-08-17,297.1486331516922
595,50.925858,2004-08-18,157.80200896666474
596,105.64217,2004-08-19,324.95355659740085
597,105.21662,2004-08-20,323.6734884970746
598,97.725293,2004-08-21,301.0881629512573
599,66.727987,2004-08-22,206.60613187547509
600,61.656749,2004-08-23,190.99080916426732
601,61.171671,2004-08-24,189.49483463121584
602,53.024544,2004-08-25,164.30851510815688
603,87.10821,2004-08-26,268.91322416721715
604,24.971372,2004-08-27,76.70770249295283
605,68.771845,2004-08-28,212.88701848139428
606,168.71081,2004-08-29,511.210853188572
607,45.73086,2004-08-30,141.6633873182915
608,30.112933,2004-08-31,92.86474617417375
609,30.456239,2004-09-01,93.94193976103372
610,18.176275,2004-09-02,55.28453726603366
611,13.448118,2004-09-03,40.33088343852561
612,10.58022,2004-09-04,31.24183946280908
613,24.290991,2004-09-05,74.56622865949836
614,20.366177,2004-09-06,62.197427626873434
615,19.497081,2004-09-07,59.454932131227594
616,13.73076,2004-09-08,41.22587415131413
617,17.561165,2004-09-09,53.34132330245229
618,31.236839,2004-09-10,96.39047674547542
619,19.278853,2004-09-11,58.76609310445292
620,27.528161,2004-09-12,84.74795910365877
621,23.772536,2004-09-13,72.9338745879623
622,48.330787,2004-09-14,149.74606241448038
623,31.818169,2004-09-15,98.21327299649677
